battery_id,cycle_number,timestamp,avg_voltage,max_voltage,min_voltage,avg_current_charge,avg_current_discharge,avg_temperature,max_temperature,min_temperature,capacity_charge,capacity_discharge,internal_resistance,charge_time_h,discharge_time_h,charge_energy_wh,discharge_energy_wh,coulombic_efficiency,health_score,is_anomaly,anomaly_type
BAT-001,134,2023-01-29T18:52:43,3.5499,4.062,2.9244,1.5652,-1.4968,26.575,32.151,23.541,2.78358,2.76935,111.1,1.8019,1.7763,9.8815,9.831,99.489,92.31,False,
BAT-001,135,2023-01-30T00:07:51,3.6038,4.1113,2.9273,1.7646,-1.6905,26.347,31.572,22.706,2.80205,2.78749,109.699,1.5435,1.6219,10.0981,10.0456,99.48,92.92,False,
BAT-001,136,2023-01-30T05:16:40,3.5127,4.0583,2.8678,1.3655,-1.2259,29.425,33.754,25.913,2.8075,2.78101,110.382,1.9813,2.2513,9.862,9.7689,99.056,92.7,False,
BAT-001,137,2023-01-30T11:24:20,3.5431,3.9827,2.9372,1.7277,-1.3949,26.338,34.221,23.778,2.82142,2.78052,107.858,1.6252,1.8998,9.9965,9.8516,98.55,92.68,False,
BAT-001,138,2023-01-30T16:01:06,3.588,4.0091,2.9683,1.6584,-1.4333,25.001,32.264,21.285,2.8178,2.78493,110.148,1.6687,2.0208,10.1104,9.9925,98.834,92.83,False,
BAT-001,139,2023-01-30T20:43:18,3.5141,4.0255,2.85,1.6033,-1.5552,25.446,33.41,22.421,2.8115,2.78381,110.677,1.7088,1.7935,9.88,9.7827,99.015,92.79,False,
BAT-001,140,2023-01-31T01:31:26,3.6248,3.9827,3.0531,1.4201,-1.337,27.185,31.149,24.049,2.80582,2.77494,107.822,1.9911,2.0422,10.1705,10.0586,98.899,92.5,False,
BAT-001,141,2023-01-31T06:32:56,3.6089,4.1446,2.9581,1.5659,-1.3573,27.817,34.641,23.284,2.79281,2.77822,105.141,1.9339,2.0334,10.079,10.0264,99.478,92.61,False,
BAT-001,142,2023-01-31T12:10:00,3.5004,4.0045,2.9318,1.6281,-1.2171,26.71,33.707,22.903,2.80236,2.77988,106.136,1.8564,2.1922,9.8095,9.7308,99.198,92.66,False,
BAT-001,143,2023-01-31T17:07:45,3.5201,3.9551,2.85,1.4352,-1.6469,28.304,32.943,24.796,2.79043,2.77538,110.548,1.9689,1.6444,9.8225,9.7695,99.46,92.51,False,
BAT-001,144,2023-01-31T21:59:47,3.5515,3.9529,2.85,1.6924,-1.6838,25.962,29.672,22.382,2.79606,2.77244,107.082,1.6117,1.6989,9.9303,9.8464,99.155,92.41,False,
BAT-001,145,2023-02-01T02:41:00,3.5593,3.921,2.8897,1.708,-1.2338,27.366,31.659,23.377,2.80837,2.76879,115.273,1.5913,2.3423,9.9957,9.8549,98.591,92.29,False,
BAT-001,146,2023-02-01T08:27:32,3.5849,3.9661,3.014,1.7999,-1.4277,29.142,34.554,24.375,2.79583,2.773,106.611,1.4961,1.8674,10.0227,9.9408,99.183,92.43,False,
BAT-001,147,2023-02-01T13:43:01,3.5445,3.9325,2.85,1.4267,-1.5526,27.967,31.16,24.005,2.78343,2.76094,106.629,1.9527,1.8059,9.866,9.7862,99.192,92.03,False,
BAT-001,148,2023-02-01T18:06:59,3.4878,3.9115,2.85,1.4484,-1.2303,25.721,29.994,22.564,2.79191,2.75748,108.921,1.8881,2.1879,9.7377,9.6176,98.767,91.92,False,
BAT-001,149,2023-02-01T23:37:59,3.6021,4.0696,2.8589,1.561,-1.6549,27.891,31.185,24.604,2.78579,2.76243,107.649,1.8823,1.7505,10.0347,9.9506,99.162,92.08,False,
BAT-001,150,2023-02-02T04:27:12,3.5969,4.0916,2.873,1.6145,-1.5062,27.379,34.591,22.772,2.80653,2.77704,109.154,1.6609,1.8541,10.0947,9.9886,98.949,92.57,False,
BAT-001,151,2023-02-02T08:47:34,3.4888,3.9795,2.8979,1.3468,-1.644,27.13,31.129,24.253,2.81087,2.77895,110.452,2.287,1.7255,9.8064,9.6951,98.865,92.63,False,
BAT-001,152,2023-02-02T14:13:16,3.5866,3.9376,2.8907,1.7744,-1.5783,28.293,33.723,24.984,2.78978,2.76766,107.808,1.5702,1.7574,10.0058,9.9265,99.207,92.26,False,
BAT-001,153,2023-02-02T18:41:44,3.4836,3.8698,2.8632,1.4437,-1.2873,26.974,32.455,22.216,2.80615,2.76746,103.537,1.856,2.0568,9.7756,9.6408,98.621,92.25,False,
BAT-001,154,2023-02-02T23:42:47,3.5242,3.9889,2.8746,1.5902,-1.3884,28.967,32.66,25.682,2.7858,2.76471,101.94,1.8455,2.0647,9.8176,9.7433,99.243,92.16,False,
BAT-001,155,2023-02-03T04:40:40,3.4925,3.9002,2.85,1.3332,-1.6313,26.2,29.645,24.129,2.7796,2.76387,110.836,1.9983,1.7542,9.7079,9.653,99.434,92.13,False,
BAT-001,156,2023-02-03T09:16:56,3.5539,4.1017,2.9739,1.7154,-1.2259,29.393,36.825,25.398,2.77678,2.75129,108.606,1.7042,2.1912,9.8683,9.7778,99.082,91.71,False,
BAT-001,157,2023-02-03T14:18:20,3.5373,3.9375,2.9143,1.375,-1.6361,29.56,33.229,25.478,2.79962,2.77131,111.007,2.1932,1.6494,9.9031,9.803,98.989,92.38,False,
BAT-001,158,2023-02-03T18:52:27,3.6447,4.1444,3.0804,1.5961,-1.578,24.288,27.343,20.502,2.76689,2.75183,110.289,1.9046,1.7016,10.0846,10.0297,99.456,91.73,False,
BAT-001,159,2023-02-03T23:15:52,3.6042,4.1327,2.8931,1.4236,-1.4779,27.871,32.52,23.075,2.79194,2.76278,111.825,2.0637,1.9581,10.0627,9.9577,98.956,92.09,False,
BAT-001,160,2023-02-04T04:24:42,3.5063,3.8698,2.85,1.3619,-1.299,27.228,30.713,22.527,2.78046,2.75328,114.015,2.1617,2.0281,9.7491,9.6538,99.023,91.78,False,
BAT-001,161,2023-02-04T10:08:21,3.577,3.9915,2.8876,1.7785,-1.4938,28.418,33.603,24.149,2.783,2.74844,109.749,1.7207,1.7775,9.9549,9.8312,98.758,91.61,False,
BAT-001,162,2023-02-04T14:26:28,3.4751,3.9417,2.85,1.6287,-1.5601,27.852,34.803,23.977,2.77623,2.74925,107.652,1.7568,1.7809,9.6476,9.5539,99.028,91.64,False,
BAT-001,163,2023-02-04T18:37:50,3.5768,4.0453,2.9824,1.667,-1.6137,29.48,35.437,26.464,2.776,2.74777,104.74,1.6935,1.7648,9.9292,9.8282,98.983,91.59,False,
BAT-001,164,2023-02-04T23:40:26,3.505,3.9297,2.85,1.5526,-1.3174,25.177,29.868,20.73,2.76568,2.74187,109.699,1.7947,2.138,9.6937,9.6103,99.139,91.4,False,
BAT-001,165,2023-02-05T05:18:38,3.6267,4.0812,2.9663,1.4059,-1.6097,31.38,34.55,27.331,2.7596,2.73493,113.395,2.1446,1.7549,10.0084,9.9189,99.106,91.16,False,
BAT-001,166,2023-02-05T10:07:33,3.562,4.0046,2.9281,1.3597,-1.2484,25.601,32.784,23.163,2.77768,2.73824,108.955,2.0102,2.2041,9.8942,9.7537,98.58,91.27,False,
BAT-001,167,2023-02-05T15:09:46,3.5723,3.9525,2.85,1.7512,-1.6145,27.56,33.66,23.642,2.76572,2.73662,112.796,1.6639,1.613,9.8801,9.7762,98.948,91.22,False,
BAT-001,168,2023-02-05T20:22:37,3.4692,3.9206,2.85,1.4699,-1.3249,27.865,32.741,22.955,2.76678,2.73177,111.169,1.8371,2.0247,9.5985,9.4771,98.735,91.06,False,
BAT-001,169,2023-02-06T01:10:46,3.6249,4.1134,3.0699,1.4312,-1.4319,28.262,34.35,24.227,2.77367,2.74623,111.071,2.0582,1.9211,10.0543,9.9548,99.011,91.54,False,
BAT-001,170,2023-02-06T06:33:53,3.5898,3.943,2.9283,1.6755,-1.6134,28.383,34.482,24.293,2.74852,2.73373,115.76,1.7698,1.6304,9.8667,9.8136,99.462,91.12,False,
BAT-001,171,2023-02-06T11:51:15,3.5021,3.9411,2.8852,1.383,-1.4255,28.378,35.217,23.699,2.76968,2.73316,116.342,2.0986,1.8453,9.6996,9.5717,98.681,91.11,False,
BAT-001,172,2023-02-06T16:44:28,3.634,4.0662,2.9505,1.5284,-1.5767,26.849,30.57,23.007,2.74268,2.72663,113.262,1.7674,1.758,9.9668,9.9085,99.415,90.89,False,
BAT-001,173,2023-02-06T21:17:36,3.5976,4.0464,3.0081,1.7304,-1.6115,28.133,35.521,23.255,2.7674,2.73137,106.63,1.5741,1.7681,9.956,9.8263,98.698,91.05,False,
BAT-001,174,2023-02-07T01:59:32,3.542,3.9084,2.8926,1.7439,-1.5151,28.182,33.325,24.789,2.7615,2.73253,107.435,1.5541,1.8618,9.7811,9.6785,98.951,91.08,False,
BAT-001,175,2023-02-07T06:12:21,3.6261,4.1525,2.9303,1.6994,-1.5323,26.375,34.341,23.115,2.77184,2.73735,112.924,1.7487,1.8301,10.0511,9.926,98.756,91.24,False,
BAT-001,176,2023-02-07T10:57:50,3.4816,3.9998,2.8523,1.497,-1.323,26.294,33.323,21.608,2.76268,2.73819,107.406,1.7726,2.0852,9.6187,9.5334,99.114,91.27,False,
BAT-001,177,2023-02-07T16:01:21,3.5441,3.9943,2.8996,1.7089,-1.5728,26.628,33.631,22.067,2.75946,2.73357,111.326,1.5712,1.7524,9.7797,9.6879,99.062,91.12,False,
BAT-001,178,2023-02-07T20:16:27,3.5143,4.054,2.888,1.7379,-1.6935,29.481,32.642,26.301,2.75671,2.73649,110.38,1.7141,1.6464,9.6879,9.6169,99.267,91.22,False,
BAT-001,179,2023-02-08T00:56:01,3.5487,3.9447,2.9646,1.6214,-1.686,26.099,30.347,23.68,2.7594,2.72366,110.146,1.8364,1.5713,9.7922,9.6654,98.705,90.79,False,
BAT-001,180,2023-02-08T05:35:46,3.5622,3.9833,2.9302,1.384,-1.5704,27.066,30.749,23.886,2.73228,2.71836,110.277,2.1399,1.6449,9.733,9.6834,99.49,90.61,False,
BAT-001,181,2023-02-08T10:19:45,3.5464,4.0024,2.8551,1.5876,-1.2466,28.396,32.271,24.102,2.75002,2.72727,111.607,1.7392,2.2497,9.7527,9.6721,99.173,90.91,False,
BAT-001,182,2023-02-08T15:07:39,3.4891,4.0065,2.9229,1.741,-1.5988,29.829,36.321,25.806,2.7487,2.72157,112.284,1.6242,1.7283,9.5904,9.4957,99.013,90.72,False,
BAT-001,183,2023-02-08T20:21:31,3.6316,4.1167,2.9134,1.7955,-1.2809,27.575,35.012,25.428,2.74823,2.72599,115.086,1.6272,2.0973,9.9806,9.8998,99.191,90.87,False,
BAT-001,184,2023-02-09T01:33:22,3.4782,3.9557,2.8579,1.4083,-1.5459,26.882,32.578,22.077,2.73902,2.71837,113.518,1.9601,1.8174,9.5268,9.455,99.246,90.61,False,
BAT-001,185,2023-02-09T05:56:47,3.5689,3.9895,2.883,1.6852,-1.6991,29.863,33.17,26.076,2.74746,2.70717,117.546,1.5779,1.5526,9.8054,9.6615,98.533,90.24,False,
BAT-001,186,2023-02-09T10:04:12,3.4837,3.8417,2.928,1.5793,-1.3413,29.409,34.582,24.639,2.74313,2.7245,112.167,1.725,2.0677,9.5562,9.4913,99.321,90.82,False,
BAT-001,187,2023-02-09T14:26:38,3.5443,4.0568,2.85,1.411,-1.4256,28.96,36.092,24.908,2.74847,2.70837,112.122,2.0384,1.9283,9.7414,9.5992,98.541,90.28,False,
BAT-001,188,2023-02-09T19:18:58,3.5341,3.9332,2.9422,1.5939,-1.3163,28.397,35.235,25.268,2.74862,2.7337,112.41,1.7366,2.0626,9.7138,9.6611,99.457,91.12,False,
BAT-001,189,2023-02-10T00:50:17,3.5938,4.0933,2.9522,1.5072,-1.4626,28.695,32.216,25.45,2.75742,2.72316,111.719,1.772,1.8451,9.9095,9.7864,98.758,90.77,False,
BAT-001,190,2023-02-10T05:47:26,3.5512,3.9511,2.9775,1.4084,-1.3373,27.219,32.864,25.216,2.71768,2.70318,118.113,1.88,1.9392,9.651,9.5996,99.467,90.11,False,
BAT-001,191,2023-02-10T10:56:03,3.4792,3.8509,2.9039,1.3733,-1.6906,30.752,36.803,25.792,2.74321,2.71475,110.059,1.9242,1.6819,9.5443,9.4452,98.962,90.49,False,
BAT-001,192,2023-02-10T15:20:47,3.6296,4.1791,3.0038,1.6244,-1.684,28.751,36.365,25.047,2.7243,2.69947,113.756,1.7705,1.5468,9.8882,9.7981,99.088,89.98,False,
BAT-001,193,2023-02-10T19:57:49,3.5252,3.882,2.85,1.7997,-1.2037,28.084,34.455,25.904,2.73837,2.71243,113.75,1.5801,2.2948,9.6532,9.5617,99.053,90.41,False,
BAT-001,194,2023-02-11T01:13:15,3.5204,4.0467,2.85,1.5359,-1.3608,26.3,30.523,24.266,2.762,2.72932,111.108,1.9745,1.95,9.7232,9.6082,98.817,90.98,False,
BAT-001,195,2023-02-11T06:52:04,3.533,4.0745,2.85,1.3768,-1.5883,28.137,35.704,24.584,2.71803,2.6969,115.128,1.9751,1.6397,9.6028,9.5281,99.222,89.9,False,
BAT-001,196,2023-02-11T11:00:01,3.572,4.0306,2.9579,1.4417,-1.4869,29.472,34.818,25.519,2.73659,2.69695,111.451,1.8397,1.8919,9.7752,9.6336,98.551,89.9,False,
BAT-001,197,2023-02-11T15:59:25,3.592,4.0647,2.9863,1.3498,-1.5031,30.701,34.908,28.519,2.72243,2.69138,113.377,2.0822,1.7297,9.7789,9.6673,98.859,89.71,False,
BAT-001,198,2023-02-11T21:13:05,3.5667,4.0113,2.8857,1.405,-1.6896,29.737,36.883,25.955,2.73014,2.69452,116.949,1.9173,1.6339,9.7376,9.6106,98.695,89.82,False,
BAT-001,199,2023-02-12T01:23:45,3.4826,3.8912,2.85,1.681,-1.5491,28.619,35.163,23.774,2.72456,2.69518,118.921,1.562,1.7096,9.4886,9.3863,98.922,89.84,False,
BAT-001,200,2023-02-12T05:31:10,3.5729,3.9512,2.9696,1.7298,-1.5012,27.959,34.908,25.765,2.72795,2.69448,109.606,1.5582,1.7464,9.7468,9.6272,98.773,89.82,False,
BAT-001,201,2023-02-12T10:48:08,3.5004,3.9264,2.85,1.6824,-1.4237,26.839,33.051,22.083,2.72044,2.69036,114.958,1.5965,1.9628,9.5227,9.4174,98.895,89.68,False,
BAT-001,202,2023-02-12T15:00:28,3.5691,3.9494,2.976,1.4349,-1.4989,28.991,33.213,24.343,2.72751,2.69297,111.848,1.9123,1.7869,9.7348,9.6115,98.733,89.77,False,
BAT-001,203,2023-02-12T19:49:18,3.4835,3.9967,2.85,1.7345,-1.6534,27.351,33.406,23.525,2.71662,2.68356,117.312,1.5507,1.5779,9.4634,9.3483,98.783,89.45,False,
BAT-001,204,2023-02-12T23:37:16,3.5184,3.9591,2.859,1.7595,-1.6374,27.263,34.514,22.369,2.72358,2.68914,115.671,1.5786,1.568,9.5826,9.4614,98.735,89.64,False,
BAT-001,205,2023-02-13T03:23:35,3.6173,4.1592,2.9151,1.6205,-1.538,26.231,32.463,23.671,2.70969,2.68932,114.125,1.8238,1.7139,9.8018,9.7281,99.248,89.64,False,
BAT-001,206,2023-02-13T07:48:48,3.5691,4.0538,2.965,1.4364,-1.2811,28.874,33.531,25.512,2.71374,2.68272,118.747,1.8487,2.0298,9.6856,9.5749,98.857,89.42,False,
BAT-001,207,2023-02-13T13:00:16,3.5384,3.908,2.9798,1.6607,-1.5805,31.813,35.097,27.482,2.71946,2.68751,112.863,1.6482,1.667,9.6225,9.5094,98.825,89.58,False,
BAT-001,208,2023-02-13T17:04:45,3.5635,4.0558,2.85,1.3919,-1.2004,25.532,30.301,23.161,2.71869,2.70345,117.968,1.9101,2.2142,9.688,9.6337,99.439,90.11,False,
BAT-001,209,2023-02-13T21:48:32,3.6265,4.0051,2.9336,1.6004,-1.5453,29.541,33.484,27.311,2.71935,2.68138,117.78,1.7682,1.8196,9.8618,9.7241,98.604,89.38,False,
BAT-001,210,2023-02-14T02:54:17,3.4831,3.9061,2.9323,1.5536,-1.6685,28.348,33.805,25.826,2.74047,2.70038,113.502,1.691,1.5506,9.5455,9.4058,98.537,90.01,False,
BAT-001,211,2023-02-14T07:44:12,3.5013,3.962,2.85,1.6239,-1.394,29.196,32.667,26.734,2.70654,2.68924,118.025,1.8163,1.9796,9.4764,9.4159,99.361,89.64,False,
BAT-001,212,2023-02-14T13:25:00,3.5419,3.9044,2.97,1.3477,-1.3759,29.779,36.732,26.008,2.70667,2.67591,117.935,1.9521,1.9931,9.5868,9.4779,98.864,89.2,False,
BAT-001,213,2023-02-14T18:23:39,3.5909,4.0764,3.002,1.624,-1.4418,48.502,52.323,46.104,2.55178,2.53218,118.463,1.7176,1.7185,9.1633,9.0929,99.232,84.41,True,capacity_drop
BAT-001,214,2023-02-14T22:51:47,3.6162,3.9892,2.9549,1.4728,-1.601,28.269,33.632,23.355,2.7114,2.67401,114.295,1.9017,1.632,9.8049,9.6697,98.621,89.13,False,
BAT-001,215,2023-02-15T03:37:48,3.5284,3.887,2.9625,1.6481,-1.2359,27.689,32.383,25.005,2.7159,2.68094,112.85,1.6122,2.2264,9.5828,9.4594,98.713,89.36,False,
BAT-001,216,2023-02-15T09:23:46,3.5898,4.0806,2.8758,1.5417,-1.4667,29.897,33.423,25.903,2.71476,2.6757,113.451,1.6817,1.7834,9.7454,9.6052,98.561,89.19,False,
BAT-001,217,2023-02-15T13:30:09,3.5319,3.9686,2.9113,1.6602,-1.4895,31.606,37.041,26.707,2.70138,2.67097,116.661,1.7303,1.7926,9.541,9.4336,98.874,89.03,False,
BAT-001,218,2023-02-15T18:14:39,3.5197,3.8821,2.9646,1.5998,-1.2358,29.575,37.259,25.936,2.71473,2.67612,114.639,1.769,2.1205,9.555,9.4191,98.578,89.2,False,
BAT-001,219,2023-02-15T22:43:47,3.5258,3.9626,2.85,1.7007,-1.5022,29.594,34.626,25.047,2.67963,2.6636,114.903,1.6165,1.7241,9.4477,9.3912,99.402,88.79,False,
BAT-001,220,2023-02-16T03:59:11,3.524,3.979,2.85,1.4462,-1.4604,30.718,37.827,28.245,2.68262,2.66858,115.526,1.791,1.8279,9.4536,9.4041,99.477,88.95,False,
BAT-001,221,2023-02-16T09:06:48,3.5335,3.9067,2.9758,1.4645,-1.4477,27.166,32.969,23.724,2.69275,2.66373,116.438,1.9338,1.8706,9.5148,9.4123,98.922,88.79,False,
BAT-001,222,2023-02-16T13:53:41,3.5197,4.0085,2.85,1.3675,-1.4205,29.161,32.342,24.595,2.69198,2.66308,113.966,1.9183,1.8761,9.475,9.3733,98.927,88.77,False,
BAT-001,223,2023-02-16T18:49:32,3.6408,4.1641,2.9063,1.5784,-1.3013,26.832,32.576,21.998,2.70673,2.66895,122.627,1.7421,2.0035,9.8547,9.7172,98.604,88.97,False,
BAT-001,224,2023-02-16T23:16:43,3.6074,3.9723,3.0353,1.646,-1.524,29.528,36.7,25.958,2.71461,2.67517,117.178,1.7912,1.8217,9.7926,9.6503,98.547,89.17,False,
BAT-001,225,2023-02-17T04:36:37,3.4822,3.859,2.85,1.3272,-1.3498,26.757,32.857,22.396,2.68314,2.66312,117.604,1.938,2.0421,9.3432,9.2735,99.254,88.77,False,
BAT-001,226,2023-02-17T10:22:53,3.501,3.8683,2.85,1.7621,-1.6108,27.181,32.969,22.228,2.68294,2.6522,118.441,1.503,1.5767,9.3931,9.2854,98.854,88.41,False,
BAT-001,227,2023-02-17T14:48:15,3.5741,3.9617,3.016,1.4822,-1.6395,27.98,34.376,23.711,2.67635,2.65452,117.769,1.8043,1.6712,9.5655,9.4875,99.184,88.48,False,
BAT-001,228,2023-02-17T19:49:03,3.6342,4.1717,2.9037,1.3102,-1.5959,31.238,38.185,29.217,2.67006,2.65675,116.497,2.0241,1.7065,9.7035,9.6551,99.502,88.56,False,
BAT-001,229,2023-02-18T01:14:15,3.6251,4.0646,2.9647,1.5048,-1.4763,28.045,35.178,23.318,2.66898,2.64776,115.442,1.933,1.805,9.6754,9.5985,99.205,88.26,False,
BAT-001,230,2023-02-18T06:08:20,3.606,3.9977,2.9563,1.5941,-1.2012,25.157,31.207,22.77,2.70301,2.66731,115.115,1.8184,2.2687,9.7471,9.6183,98.679,88.91,False,
BAT-001,231,2023-02-18T11:51:48,3.5677,4.0466,2.874,1.5836,-1.4483,29.028,35.435,26.194,2.69456,2.65856,118.684,1.8613,1.8737,9.6133,9.4848,98.664,88.62,False,
BAT-001,232,2023-02-18T17:34:49,3.5794,4.0381,2.8763,1.5604,-1.6341,31.453,36.358,27.935,2.70545,2.6676,118.719,1.7595,1.5685,9.6839,9.5484,98.601,88.92,False,
BAT-001,233,2023-02-18T21:38:19,3.4553,3.8381,2.85,1.6977,-1.3141,27.226,30.998,24.315,2.67785,2.65175,117.213,1.7088,2.0267,9.2527,9.1625,99.025,88.39,False,
BAT-001,234,2023-02-19T03:12:11,3.5729,3.9458,2.8525,1.7318,-1.4766,26.192,31.788,23.315,2.66449,2.64256,115.214,1.646,1.7893,9.5199,9.4416,99.177,88.09,False,
BAT-001,235,2023-02-19T08:31:38,3.5513,3.9382,2.85,1.7061,-1.6304,30.147,37.333,27.227,2.66223,2.6355,121.62,1.6607,1.5584,9.4544,9.3595,98.996,87.85,False,
BAT-001,236,2023-02-19T12:42:25,3.6087,4.1078,3.044,1.6829,-1.596,28.175,34.787,23.429,2.66544,2.6437,119.486,1.6949,1.6383,9.6189,9.5405,99.184,88.12,False,
BAT-001,237,2023-02-19T17:15:59,3.5312,3.8986,2.9723,1.7988,-1.6347,28.362,36.119,25.048,2.66963,2.64864,120.355,1.4737,1.5603,9.427,9.3529,99.214,88.29,False,
BAT-001,238,2023-02-19T21:33:08,3.4778,3.8676,2.8827,1.628,-1.3638,26.259,33.711,22.452,2.69219,2.65409,119.198,1.7433,1.92,9.363,9.2305,98.585,88.47,False,
BAT-001,239,2023-02-20T01:57:18,3.5259,4.043,2.85,1.5803,-1.6426,29.192,35.405,26.623,2.69018,2.65135,121.549,1.6443,1.6892,9.4854,9.3485,98.557,88.38,False,
BAT-001,240,2023-02-20T06:41:13,3.5925,4.1034,2.9356,1.4383,-1.2151,29.472,33.354,27.316,2.67975,2.65088,116.35,1.9812,2.1489,9.6269,9.5232,98.923,88.36,False,
BAT-001,241,2023-02-20T11:54:04,3.5104,3.9011,2.8969,1.3415,-1.2793,28.506,31.793,25.868,2.69223,2.65613,121.213,2.18,2.1573,9.4509,9.3241,98.659,88.54,False,
BAT-001,242,2023-02-20T17:45:27,3.4905,3.9557,2.8685,1.6054,-1.3481,27.431,34.384,22.796,2.65735,2.63313,124.663,1.6524,1.9671,9.2754,9.1909,99.089,87.77,False,
BAT-001,243,2023-02-20T22:17:40,3.5252,3.9121,2.9563,1.474,-1.6761,30.832,35.739,28.716,2.67224,2.63956,118.564,1.8855,1.5106,9.4202,9.305,98.777,87.99,False,
BAT-001,244,2023-02-21T03:00:15,3.472,3.908,2.85,1.422,-1.487,30.447,33.752,27.988,2.66541,2.64101,117.826,1.8738,1.8062,9.2543,9.1696,99.085,88.03,False,
BAT-001,245,2023-02-21T07:50:34,3.6377,4.1581,2.9212,1.6651,-1.6009,30.461,35.837,26.546,2.66902,2.63301,119.687,1.6465,1.7024,9.709,9.578,98.651,87.77,False,
BAT-001,246,2023-02-21T12:20:20,3.529,4.0303,2.85,1.7535,-1.4868,30.825,34.661,25.9,2.68395,2.64952,116.588,1.5127,1.8221,9.4715,9.35,98.717,88.32,False,
BAT-001,247,2023-02-21T17:22:02,3.6128,3.9808,2.9194,1.4251,-1.6382,29.309,33.31,27.054,2.66321,2.64441,121.618,1.9188,1.6063,9.6217,9.5537,99.294,88.15,False,
BAT-001,248,2023-02-21T22:31:10,3.5227,3.9057,2.85,1.4635,-1.2442,27.149,30.441,22.779,2.6497,2.62753,120.509,1.8592,2.0774,9.3341,9.256,99.163,87.58,False,
BAT-001,249,2023-02-22T03:56:57,3.574,4.0824,2.9257,1.6522,-1.2391,28.607,36.416,26.352,2.67414,2.63618,117.647,1.7406,2.2196,9.5572,9.4216,98.581,87.87,False,
BAT-001,250,2023-02-22T08:44:54,3.4821,3.9717,2.8878,1.4624,-1.2116,28.482,34.294,24.523,2.67011,2.63252,117.312,1.9123,2.2332,9.2975,9.1666,98.592,87.75,False,
BAT-001,251,2023-02-22T14:01:01,3.5311,3.8851,2.9496,1.633,-1.5148,29.81,36.8,26.106,2.64499,2.63142,118.531,1.5721,1.7483,9.3396,9.2917,99.487,87.71,False,
BAT-001,252,2023-02-22T17:55:46,3.5247,4.0429,2.85,1.6139,-1.4692,28.048,34.663,24.413,2.65988,2.63641,121.208,1.6327,1.7636,9.3754,9.2926,99.118,87.88,False,
BAT-001,253,2023-02-22T23:13:45,3.5242,3.9323,2.8863,1.6428,-1.22,27.847,32.262,23.8,2.64198,2.61644,127.696,1.6829,2.1774,9.3109,9.2209,99.034,87.21,False,
BAT-001,254,2023-02-23T04:30:06,3.5057,3.9405,2.9001,1.4834,-1.3955,30.565,34.664,26.152,2.66009,2.62771,121.795,1.8213,1.9219,9.3254,9.2118,98.783,87.59,False,
BAT-001,255,2023-02-23T08:52:01,3.5194,3.9343,2.8567,1.4287,-1.5101,29.388,34.241,26.777,2.6307,2.61688,122.274,1.7801,1.6671,9.2586,9.21,99.475,87.23,False,
BAT-001,256,2023-02-23T14:18:46,3.4669,3.9604,2.85,1.6564,-1.4318,28.583,36.518,24.035,2.63692,2.62375,125.467,1.7341,1.7875,9.142,9.0964,99.501,87.46,False,
BAT-001,257,2023-02-23T18:32:53,3.6,4.0122,2.97,1.3667,-1.2962,29.256,36.308,25.142,2.64576,2.61916,121.872,1.993,1.9953,9.5247,9.429,98.994,87.31,False,
BAT-001,258,2023-02-24T00:02:21,3.6061,4.051,2.883,1.4932,-1.398,28.376,33.97,24.742,2.65421,2.61805,121.683,1.8648,1.8598,9.5714,9.441,98.638,87.27,False,
BAT-001,259,2023-02-24T04:35:26,3.5193,3.9767,2.85,1.3694,-1.655,28.631,34.561,25.1,2.63705,2.61493,120.885,1.8398,1.5796,9.2806,9.2028,99.161,87.16,False,
BAT-001,260,2023-02-24T08:54:19,3.4767,3.8638,2.8885,1.6042,-1.2889,29.037,33.086,26.764,2.63266,2.60276,128.284,1.7747,1.978,9.153,9.049,98.864,86.76,False,
BAT-001,261,2023-02-24T13:47:46,3.4633,4.0111,2.85,1.353,-1.398,29.759,33.408,25.675,2.64818,2.61047,118.581,1.9398,1.8383,9.1715,9.0409,98.576,87.02,False,
BAT-001,262,2023-02-24T18:12:35,3.634,4.0883,3.0446,1.3382,-1.3012,27.797,31.494,24.316,2.64661,2.62217,122.444,2.0723,1.9321,9.6177,9.5289,99.077,87.41,False,
BAT-001,263,2023-02-24T23:22:32,3.4873,3.9306,2.85,1.7981,-1.6898,29.427,32.83,26.456,2.62714,2.608,115.901,1.4401,1.4684,9.1616,9.0948,99.271,86.93,False,
BAT-001,264,2023-02-25T02:55:37,3.577,4.0974,2.9788,1.5692,-1.2921,25.605,29.367,23.12,2.65819,2.63606,119.235,1.7648,1.992,9.5084,9.4292,99.167,87.87,False,
BAT-001,265,2023-02-25T07:26:32,3.564,4.0045,2.9964,1.6606,-1.3108,27.842,32.416,23.135,2.63205,2.61783,119.205,1.6951,2.0863,9.3805,9.3298,99.46,87.26,False,
BAT-001,266,2023-02-25T12:42:06,3.5723,4.0504,2.9131,1.362,-1.3964,30.045,37.279,26.908,2.64132,2.61569,123.238,2.0813,1.8624,9.4356,9.344,99.029,87.19,False,
BAT-001,267,2023-02-25T18:16:32,3.5101,3.9132,2.8868,1.6588,-1.6748,30.48,36.216,27.134,2.64968,2.61246,128.128,1.716,1.6144,9.3007,9.1701,98.595,87.08,False,
